"TabName","AssumptionID","Address","Section","DataType","DefaultValue","Description"
"RBC Capital Model","RBC_LOB_PLOCC","$D$20","RBC Capital Model","Text","0.911","NAIC industry dev ratio; used by company-experience blending (not yet wired)."
"RBC Capital Model","RBC_LOB_PLOCC","$E$20","RBC Capital Model","Text","0.844",""
"RBC Capital Model","RBC_LOB_PLOCC","$G$20","RBC Capital Model","Text","1.194",""
"RBC Capital Model","RBC_LOB_PLOCC","$H$20","RBC Capital Model","Text","0.609","NAIC industry LLAE ratio; used by company blending (not yet wired)."
"RBC Capital Model","RBC_LOB_PLOCC","$I$20","RBC Capital Model","Text","0.811",""
"RBC Capital Model","RBC_LOB_WC","$C$21","RBC Capital Model","Text","0.382",""
"RBC Capital Model","RBC_LOB_WC","$D$21","RBC Capital Model","Text","0.912","NAIC industry dev ratio; used by company-experience blending (not yet wired)."
"RBC Capital Model","RBC_LOB_WC","$E$21","RBC Capital Model","Text","0.783",""
"RBC Capital Model","RBC_LOB_WC","$G$21","RBC Capital Model","Text","1.037",""
"RBC Capital Model","RBC_LOB_WC","$H$21","RBC Capital Model","Text","0.649","NAIC industry LLAE ratio; used by company blending (not yet wired)."
"RBC Capital Model","RBC_LOB_WC","$I$21","RBC Capital Model","Text","0.903",""
"RBC Capital Model","RBC_LOB_PPA","$C$22","RBC Capital Model","Text","0.205",""
"RBC Capital Model","RBC_LOB_PPA","$D$22","RBC Capital Model","Text","1.072","NAIC industry dev ratio; used by company-experience blending (not yet wired)."
"RBC Capital Model","RBC_LOB_PPA","$E$22","RBC Capital Model","Text","0.937",""
"RBC Capital Model","RBC_LOB_PPA","$G$22","RBC Capital Model","Text","0.970",""
"RBC Capital Model","RBC_LOB_PPA","$H$22","RBC Capital Model","Text","0.807","NAIC industry LLAE ratio; used by company blending (not yet wired)."
"RBC Capital Model","RBC_LOB_PPA","$I$22","RBC Capital Model","Text","0.966",""
"RBC Capital Model","RBC_LOB_RNPP","$C$23","RBC Capital Model","Text","0.319",""
"RBC Capital Model","RBC_LOB_RNPP","$D$23","RBC Capital Model","Text","0.925","NAIC industry dev ratio; used by company-experience blending (not yet wired)."
"RBC Capital Model","RBC_LOB_RNPP","$E$23","RBC Capital Model","Text","0.913",""
"RBC Capital Model","RBC_LOB_RNPP","$G$23","RBC Capital Model","Text","0.973",""
"RBC Capital Model","RBC_LOB_RNPP","$H$23","RBC Capital Model","Text","0.597","NAIC industry LLAE ratio; used by company blending (not yet wired)."
"RBC Capital Model","RBC_LOB_RNPP","$I$23","RBC Capital Model","Text","0.925",""
"RBC Capital Model","RBC_LOB_RNPL","$C$24","RBC Capital Model","Text","0.596",""
"RBC Capital Model","RBC_LOB_RNPL","$D$24","RBC Capital Model","Text","1.090","NAIC industry dev ratio; used by company-experience blending (not yet wired)."
"RBC Capital Model","RBC_LOB_RNPL","$E$24","RBC Capital Model","Text","0.793",""
"RBC Capital Model","RBC_LOB_RNPL","$G$24","RBC Capital Model","Text","1.183",""
"RBC Capital Model","RBC_LOB_RNPL","$H$24","RBC Capital Model","Text","0.788","NAIC industry LLAE ratio; used by company blending (not yet wired)."
"RBC Capital Model","RBC_LOB_RNPL","$I$24","RBC Capital Model","Text","0.919",""
"RBC Capital Model","RBC_LOB_INTL","$C$25","RBC Capital Model","Text","0.669",""
"RBC Capital Model","RBC_LOB_INTL","$D$25","RBC Capital Model","Text","1.927","NAIC industry dev ratio; used by company-experience blending (not yet wired)."
"RBC Capital Model","RBC_LOB_INTL","$E$25","RBC Capital Model","Text","0.881",""
"RBC Capital Model","RBC_LOB_INTL","$G$25","RBC Capital Model","Text","1.476",""
"RBC Capital Model","RBC_LOB_INTL","$H$25","RBC Capital Model","Text","1.184","NAIC industry LLAE ratio; used by company blending (not yet wired)."
"RBC Capital Model","RBC_LOB_INTL","$I$25","RBC Capital Model","Text","0.891",""
"RBC Capital Model","RBC_LOB_MPLCM","$C$26","RBC Capital Model","Text","0.172",""
"RBC Capital Model","RBC_LOB_MPLCM","$D$26","RBC Capital Model","Text","1.024","NAIC industry dev ratio; used by company-experience blending (not yet wired)."
"RBC Capital Model","RBC_LOB_MPLCM","$E$26","RBC Capital Model","Text","0.896",""
"RBC Capital Model","RBC_LOB_MPLCM","$G$26","RBC Capital Model","Text","1.146",""
"RBC Capital Model","RBC_LOB_MPLCM","$H$26","RBC Capital Model","Text","0.840","NAIC industry LLAE ratio; used by company blending (not yet wired)."
"RBC Capital Model","RBC_LOB_MPLCM","$I$26","RBC Capital Model","Text","0.795",""
"RBC Capital Model","RBC_PROG_1","$C$31","RBC Capital Model","Text","Special Liability",""
"RBC Capital Model","RBC_PROG_1","$F$31","RBC Capital Model","Pct","0.00","Loss-sensitive discount. NAIC 30% direct / 15% assumed."
"RBC Capital Model","RBC_PROG_2","$C$32","RBC Capital Model","Text","Special Liability",""
"RBC Capital Model","RBC_PROG_2","$F$32","RBC Capital Model","Pct","0.00","Loss-sensitive discount. NAIC 30% direct / 15% assumed."
"RBC Capital Model","RBC_PROG_3","$C$33","RBC Capital Model","Text","Special Property",""
"RBC Capital Model","RBC_PROG_3","$F$33","RBC Capital Model","Pct","0.00","Loss-sensitive discount. NAIC 30% direct / 15% assumed."
"RBC Capital Model","RBC_PROG_4","$C$34","RBC Capital Model","Text","Other Liability Occurrence",""
"RBC Capital Model","RBC_PROG_4","$F$34","RBC Capital Model","Pct","0.00","Loss-sensitive discount. NAIC 30% direct / 15% assumed."
"RBC Capital Model","RBC_PROG_5","$C$35","RBC Capital Model","Text","Special Liability",""
"RBC Capital Model","RBC_PROG_5","$F$35","RBC Capital Model","Pct","0.00","Loss-sensitive discount. NAIC 30% direct / 15% assumed."
"RBC Capital Model","RBC_PROG_6","$C$36","RBC Capital Model","Text","Special Liability",""
"RBC Capital Model","RBC_PROG_6","$F$36","RBC Capital Model","Pct","0.00","Loss-sensitive discount. NAIC 30% direct / 15% assumed."
"RBC Capital Model","RBC_PROG_7","$C$37","RBC Capital Model","Text","Special Property",""
"RBC Capital Model","RBC_PROG_7","$F$37","RBC Capital Model","Pct","0.00","Loss-sensitive discount. NAIC 30% direct / 15% assumed."
"RBC Capital Model","RBC_PROG_8","$C$38","RBC Capital Model","Text","Fidelity and Surety",""
"RBC Capital Model","RBC_PROG_8","$F$38","RBC Capital Model","Pct","0.00","Loss-sensitive discount. NAIC 30% direct / 15% assumed."
"RBC Capital Model","RBC_PROG_9","$C$39","RBC Capital Model","Text","Special Property",""
"RBC Capital Model","RBC_PROG_9","$F$39","RBC Capital Model","Pct","0.00","Loss-sensitive discount. NAIC 30% direct / 15% assumed."
"RBC Capital Model","RBC_PROG_10","$C$40","RBC Capital Model","Text","Other Liability Occurrence",""
"RBC Capital Model","RBC_PROG_10","$F$40","RBC Capital Model","Pct","0.00","Loss-sensitive discount. NAIC 30% direct / 15% assumed."
"RBC Capital Model","RBC_CHG_GOVT","$C$44","RBC Capital Model","Text","0.003",""
"RBC Capital Model","RBC_CHG_CORP","$C$45","RBC Capital Model","Text","0.01",""
"RBC Capital Model","RBC_CHG_MUNI","$C$46","RBC Capital Model","Text","0.003",""
"RBC Capital Model","RBC_CHG_CASH","$C$47","RBC Capital Model","Text","0.003",""
"RBC Capital Model","RBC_CHG_LIQUID","$C$48","RBC Capital Model","Text","0.003",""
"RBC Capital Model","RBC_CHG_EQ","$C$49","RBC Capital Model","Text","0.15",""
"RBC Capital Model","RBC_CHG_ALT","$C$50","RBC Capital Model","Text","0.2",""
"RBC Capital Model","RBC_CHG_CRED","$C$51","RBC Capital Model","Text","0.1",""
"RBC Capital Model","RBC_CHG_UWEXP","$C$52","RBC Capital Model","Text","0.357",""
"RBC Capital Model","RBC_CHG_EG_MULT_RES","$C$54","RBC Capital Model","Text","0.45",""
"RBC Capital Model","RBC_CHG_EG_MULT_PREM","$C$55","RBC Capital Model","Text","0.225",""
"RBC Capital Model","RBC_CHG_CLASS03","$C$56","RBC Capital Model","Text","0.020",""
"RBC Capital Model","RBC_CHG_CLASS04","$C$57","RBC Capital Model","Text","0.045",""
"RBC Capital Model","RBC_CHG_CLASS05","$C$58","RBC Capital Model","Text","0.100",""
"RBC Capital Model","RBC_CHG_CLASS06","$C$59","RBC Capital Model","Text","0.300",""
"RBC Capital Model","RBC_ASSM_DEV_CAP","$C$60","RBC Capital Model","Text","4.0",""
"RBC Capital Model","RBC_ASSM_LLAE_CAP","$C$61","RBC Capital Model","Text","3.0",""
"RBC Capital Model","RBC_CHG_PROV_PCT","$C$62","RBC Capital Model","Pct","0.020",""
"RBC Capital Model","RBC_MIR_CORP_C01","$C$104","RBC Capital Model","Pct","0.00",""
"RBC Capital Model","RBC_MIR_CORP_C02","$C$105","RBC Capital Model","Pct","1.00",""
"RBC Capital Model","RBC_MIR_CORP_C03","$C$106","RBC Capital Model","Pct","0.00",""
"RBC Capital Model","RBC_MIR_CORP_C04","$C$107","RBC Capital Model","Pct","0.00",""
"RBC Capital Model","RBC_MIR_CORP_C05","$C$108","RBC Capital Model","Pct","0.00",""
"RBC Capital Model","RBC_MIR_CORP_C06","$C$109","RBC Capital Model","Pct","0.00",""
"Other Revenue Detail","ORD_AVG_PREMIUM","$C$5","Other Revenue Detail","Number","50000",""
"Other Revenue Detail","ORD_SW_PLATFORM_RATE","$C$6","Other Revenue Detail","Number","25000",""
"Other Revenue Detail","ORD_SW_API_RATE","$C$7","Other Revenue Detail","Number","15",""
"Other Revenue Detail","ORD_SW_ANALYTICS_RATE","$C$8","Other Revenue Detail","Number","10000",""
"Other Revenue Detail","ORD_FEE_CARRIER_RATE","$C$9","Other Revenue Detail","Pct","0.02",""
"Other Revenue Detail","ORD_FEE_OVERSIGHT_RATE","$C$10","Other Revenue Detail","Number","15000",""
"Other Revenue Detail","ORD_FEE_POLICY_RATE","$C$11","Other Revenue Detail","Number","50",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$C$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$D$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$E$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$F$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$G$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$H$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$I$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$J$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$K$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$L$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$M$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$N$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$O$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$P$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$Q$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$R$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$S$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$T$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$U$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$V$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$W$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$X$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$Y$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$Z$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_IMPLEMENT","$AA$16","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$C$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$D$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$E$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$F$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$G$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$H$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$I$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$J$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$K$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$L$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$M$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$N$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$O$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$P$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$Q$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$R$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$S$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$T$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$U$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$V$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$W$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$X$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$Y$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$Z$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_LICENSE","$AA$18","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$C$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$D$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$E$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$F$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$G$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$H$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$I$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$J$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$K$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$L$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$M$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$N$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$O$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$P$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$Q$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$R$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$S$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$T$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$U$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$V$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$W$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$X$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$Y$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$Z$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_CUSTOM","$AA$19","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$C$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$D$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$E$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$F$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$G$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$H$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$I$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$J$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$K$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$L$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$M$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$N$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$O$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$P$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$Q$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$R$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$S$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$T$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$U$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$V$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$W$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$X$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$Y$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$Z$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_SW_OTHER","$AA$20","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$C$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$D$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$E$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$F$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$G$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$H$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$I$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$J$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$K$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$L$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$M$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$N$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$O$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$P$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$Q$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$R$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$S$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$T$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$U$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$V$26","Other Revenue Detail","Number","0",""
"Other Revenue Detail","ORD_FEE_ONBOARD","$W$26","Other Revenue Detail","Number","0",""
